track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
3h5OOaUCkNCdqISpeMshOI,Deströyer 666,Unchain the Wolves,Tyranny,19,419533,False,0.297,0.968,10,-4.983,0,0.0943,1.01e-05,0.351,0.293,0.202,105.393,4,black-metal
4WFYHBYhFA6tmCRYKng2MB,Slayer,World Painted Blood,World Painted Blood,54,353133,False,0.476,0.994,10,-3.19,0,0.175,0.000247,0.152,0.0793,0.126,92.865,4,thrash-metal
1CWbHFlEu2B9vgdhlvXZD3,Therion,Les Fleurs du mal,Wahala manitou,21,152880,False,0.538,0.937,7,-3.27,1,0.0468,0.00223,0.000895,0.124,0.475,120.016,3,symphonic-metal
6egRwYsMJ8DVJQAKOjHWou,Municipal Waste,The Last Rager,Wave of Death,62,113040,False,0.402,0.99,8,-2.934,0,0.126,1.85e-05,0.549,0.0749,0.481,82.341,4,thrash-metal
6IVKiq8Xxhvg03MUtu5smv,Epica,Omega,The Skeleton Key,51,306346,False,0.486,0.75,0,-8.237,0,0.0544,0.0141,0.00139,0.104,0.229,141.966,4,symphonic-metal
463jvTBlNaxfX7Sg5El4Y0,Myrkgrav,Sjuguttmyra,De to spellemenn - 2013 edition,20,169879,False,0.41,0.923,10,-5.385,1,0.0642,0.0662,0.0,0.322,0.386,110.027,5,black-metal
6UuS3yTKdLCRZN2Aw7S0By,Mörk Gryning,Hinsides Vrede,Infernal,17,220950,False,0.305,0.947,11,-8.729,0,0.0842,2.64e-06,0.726,0.223,0.126,179.96,4,black-metal
5noXDjLiHIkv54lOOkR1wi,Burgerkill,Berkarat,Luka,22,317333,False,0.466,0.952,7,-5.227,1,0.0664,0.00152,0.000944,0.0655,0.143,104.36,4,death-metal
39J33DJuRt96XzCjGclZOU,Epica,Live At Paradiso,Mother Of Light - Live At Paradiso,24,430312,False,0.492,0.904,7,-7.496,0,0.127,0.0229,2.45e-05,0.754,0.242,160.014,3,symphonic-metal
02FMm5i1pZR6TC9IeAmx1B,Angelmaker,Angelmaker,I Long for Rest,47,210346,True,0.53,0.833,0,-4.475,1,0.0499,3.24e-05,0.385,0.359,0.357,119.945,4,black-metal
5Pd7suZX0i2HTHnhJSf5eG,Nightwish,Imaginaerum,Song Of Myself - Instrumental,21,752200,False,0.342,0.707,0,-7.844,1,0.043,0.188,0.369,0.149,0.0552,76.924,4,symphonic-metal
0ElAcOj8tudMA6X6KZ7SMO,Black Sabbath,Master of Reality,Children of the Grave (2009 - Remaster),29,315893,False,0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,4,thrash-metal
1mecmGWlkkXnSWbvcP7ArF,The Acacia Strain,Wormwood,The Carpathian,27,197906,False,0.511,0.986,2,-4.232,1,0.121,3.64e-05,0.00662,0.437,0.286,109.993,4,death-metal
2MTneA2YvNBzvd8zDpWE4n,Gojira,From Mars to Sirius,From The Sky,47,348013,False,0.221,0.983,2,-2.821,1,0.11,1.45e-05,0.0018,0.668,0.0501,174.029,3,death-metal
16kr19DhH7WAPmHsYw46tI,Theatres Des Vampires,Suicide Vampire,Lilith Mater Inferorum,17,225266,False,0.413,0.723,0,-5.785,1,0.0335,0.000265,0.000631,0.27,0.195,149.799,4,black-metal
1ntXEb7Bn6IVtPfGej8caM,Through The Eyes of the Dead,Bloodlust,When Everything Becomes Nothing,21,296906,False,0.235,0.991,4,-3.794,1,0.176,8.52e-05,0.932,0.279,0.192,122.894,4,death-metal
2kxrOSUTm4YRisCQGx3P41,Mayhem,Wolf's Lair Abyss (Bonus Tracks),I Am the Labyrinth,20,326040,False,0.121,0.873,1,-5.598,1,0.0718,1.18e-06,0.914,0.449,0.0458,96.742,4,black-metal
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,thrash-metal
153SwL1d9SfCLWhqIs08we,Annihilator,Alice In Hell,Alison Hell,49,301053,False,0.365,0.978,9,-6.314,1,0.0698,0.00016,0.00241,0.206,0.108,101.886,4,thrash-metal
0nLiqZ6A27jJri2VCalIUs,Metallica,Metallica,Nothing Else Matters,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,thrash-metal
4FufIZHtVB3D0nRaChnYBN,Equilibrium,Turis Fratyr (+Demo 2003),Widars Hallen,22,496893,False,0.111,0.922,11,-4.363,0,0.062,0.000164,0.379,0.309,0.188,169.945,4,death-metal
7eDtl2KToh99gXNRRfuY9l,Thy Art Is Murder,Hate,Reign of Darkness,57,215226,False,0.392,0.966,9,-3.863,1,0.172,0.00132,0.0473,0.239,0.0764,139.83,4,death-metal
7ouNLsVN2jPFZrcnajBTKN,Exodus,Pleasures of the Flesh,Faster Than You'll Ever Live to Be,23,265586,False,0.136,0.946,6,-5.112,0,0.135,2.87e-06,0.404,0.0562,0.467,185.396,4,thrash-metal
0dHogHUS4xgLOoFBt0ko1j,In Flames,Reroute to Remain,Cloud Connected,59,220706,False,0.48,0.908,0,-5.466,0,0.0452,5.45e-06,0.856,0.0932,0.313,95.084,4,death-metal
2gSUtqdBM4k39be9FzQjOH,Meshuggah,ObZen,Combustion,48,248933,False,0.457,0.997,1,-4.992,0,0.0634,8.36e-06,0.899,0.138,0.53,110.021,4,death-metal
1PhLYngBKbeDtdmDzCg3Pb,Metallica,Metallica,Sad But True,71,323933,False,0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,4,thrash-metal
01goDEgLNLAVOmRQ8Ip7js,Alcest,Kodama,Oiseaux de proie,39,468226,False,0.233,0.619,8,-8.78,0,0.0337,5.94e-05,0.801,0.24,0.139,114.298,4,black-metal
05nNelgkr53RyE6Y7lfiXe,Necrophobic,Mark Of The Necrogram,Odium Caecum,19,265333,False,0.1,0.924,2,-5.64,1,0.108,2.93e-05,0.733,0.0905,0.0876,179.984,4,black-metal
0QRxtcxL31dRAeiUUuENPu,Sepultura,Chaos A.D.,Territory,56,287480,False,0.332,0.946,2,-6.233,1,0.127,0.000275,0.0304,0.136,0.303,153.091,4,thrash-metal
7q2YcJaxk5Erqn5NNUEvKk,Devil Master,Ecstasies Of Never Ending Night,Golgotha's Cruel Song,22,207480,False,0.107,0.961,0,-7.655,1,0.117,6.86e-06,0.463,0.355,0.321,174.687,4,black-metal
7LGfapaZt3B0aX3lihpJgl,The Red Chord,Clients,Antman,23,187200,False,0.333,0.984,8,-4.317,1,0.164,0.000121,3.17e-06,0.132,0.191,115.464,3,death-metal
5JAnXx5BBES4FEf4d4t4CC,Metallica,St. Anger,St. Anger,62,441132,True,0.396,0.947,2,-2.652,0,0.0477,0.00115,0.0179,0.089,0.443,93.043,4,thrash-metal
6nyGWTFwJo1wUERwp4QJVf,Moonsorrow,Verisäkeet,Pimeä,20,848026,False,0.174,0.95,4,-6.359,0,0.0987,6.62e-06,0.927,0.108,0.125,124.988,4,black-metal
2ccrRdnmzDblAFpto4PBCh,Burgerkill,Beyond Coma and Despair,We Will Bleed,25,213333,True,0.419,0.981,1,-4.116,1,0.138,8.33e-05,0.00367,0.287,0.0831,93.034,4,death-metal
6IorP3Xt1etJwbXRbcXYfh,Burgerkill,Venomous,House of Greed,25,417493,True,0.289,0.998,7,-3.723,1,0.139,0.000316,0.00544,0.264,0.0436,135.795,4,death-metal
0jSbXIEAlr1ZathgE6rlnm,Nightwish,From Wishes To Eternity (Live),Come Cover Me - Live,21,284800,False,0.356,0.909,2,-3.942,0,0.0705,0.00277,1e-06,0.92,0.167,146.936,4,symphonic-metal
1kLXoAje5Z4mlZOAFgZZj3,Opeth,Blackwater Park,The Drapery Falls,43,652040,False,0.103,0.859,7,-6.107,1,0.0803,0.000339,0.168,0.0974,0.306,186.415,3,death-metal
7pTdgwpdyloAu2nhIHocR6,Antichrist Siege Machine,Purifying Blade,Intro - The Way of Cain,17,78876,False,0.207,0.733,1,-12.181,1,0.0671,0.375,0.731,0.649,0.32,88.287,4,black-metal
22GbAGb80ZZNgm2yrBMnpR,Metallica,Metallica,Wherever I May Roam,66,403866,False,0.55,0.824,9,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,4,thrash-metal
5op4dOCfAiYDMgmOATf2Lo,Testament,Metal,Electric Crown,0,330226,False,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,4,thrash-metal
16o0xXRpe0LLRv6mk6Gbv5,Tankard,Schwarz-Weiß wie Schnee,Forza Sge,23,234812,False,0.497,0.809,1,-6.759,1,0.0301,0.00115,0.0,0.101,0.591,84.945,4,thrash-metal
3z8klrCTw3L63v2V6zNK2i,At The Gates,The Nightmare Of Being,The Abstract Enthroned,22,266973,False,0.433,0.977,5,-5.053,0,0.139,0.000106,0.00454,0.323,0.114,120.023,4,death-metal
3r3KRYYOFjNGD4OJB5ddam,Nightwish,The Sound of Nightwish Reborn,"While Your Lips Are Still Red - Theme from the Movie ""Lieksa!""",56,258977,False,0.472,0.658,7,-4.971,0,0.0256,0.0244,0.000146,0.195,0.113,100.044,4,symphonic-metal
2ZYzHk9xJsGuj7BVtmnyrG,Epica,Design Your Universe,Incentive,22,254905,False,0.612,0.967,7,-5.059,1,0.0778,0.00109,0.396,0.0624,0.302,113.895,4,symphonic-metal
61Am1jm5R2wE7XkhFNvujS,Avhath,The Avhath Rites,False Preacher,19,96652,False,0.23,0.939,7,-6.315,1,0.0753,0.000104,0.236,0.704,0.185,87.184,3,black-metal
5S98MKSX7MJKmLTyvNXdg9,Hecate Enthroned,"The Slaughter of Innocence, A Requiem for the Mighty",Beneath a December Twilight,17,410533,False,0.204,0.86,8,-12.73,1,0.0542,3.41e-05,0.886,0.311,0.0832,131.587,4,black-metal
7zuXFwL74ARL4m44jO3sWl,Gruzja,Vulgator (Priest Simulator Ost),Steampop,22,212246,False,0.482,0.942,7,-5.292,1,0.175,7.86e-05,0.00237,0.509,0.401,149.947,4,black-metal
36xRtAOogMyyvoFHspk06W,Tankard,Eintracht Frankfurt : Alle Zusammen (Best of 1959-2013),Forza SGE,23,234812,False,0.497,0.809,1,-6.759,1,0.0301,0.00115,0.0,0.101,0.591,84.945,4,thrash-metal
3bG1B0UTDX0UYg9qeec3gL,Halestorm,Metal Lives!,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,symphonic-metal
4s745NgYuKpZpgcC4SS91y,Brownout;Brown Sabbath;Aaron Behrens,"Brownout Presents Brown Sabbath, Vol. II",Sabbath Bloody Sabbath,19,341765,False,0.332,0.786,1,-8.419,0,0.045,0.00182,0.00185,0.142,0.724,143.4,4,thrash-metal
67BMusU7lw2tEwR9mPiE5m,Anthrax;Public Enemy,Release Your ANGER,Bring The Noise,0,210493,False,0.599,0.831,2,-7.86,1,0.159,0.000155,2.13e-06,0.117,0.281,121.05,4,thrash-metal
73xAQWV4i6aASNqCkqR1OU,Valkyrja,The Antagonist's Fire,Madness Redeemer,17,316869,False,0.24,0.979,2,-6.965,1,0.0812,2.1e-06,0.566,0.334,0.0861,135.018,4,black-metal
4cX3coEOqkpZV7A2Zsg0w0,Slaughter to Prevail,Kostolom,I Killed A Man,45,245000,True,0.481,0.963,0,-1.902,1,0.134,6.73e-05,0.00954,0.169,0.11,124.979,4,death-metal
3Ky8IzV8IVSwijtaTWB2SK,Slayer,Seasons In The Abyss,Seasons In The Abyss,59,397826,False,0.263,0.97,5,-4.182,0,0.163,0.00338,0.000795,0.0922,0.17,151.729,4,thrash-metal
39J33DJuRt96XzCjGclZOU,Epica,Live At Paradiso,Mother Of Light - Live At Paradiso,24,430312,False,0.492,0.904,7,-7.496,0,0.127,0.0229,2.45e-05,0.754,0.242,160.014,3,symphonic-metal
5fpPd6Di3TCFDBF4Z2QxBW,Nightwish,Imaginaerum (The Score),Undertow,20,317920,False,0.364,0.225,5,-12.155,1,0.0326,0.663,0.947,0.127,0.105,143.914,4,symphonic-metal
0qZfhc3NDoeWKomjWX3DBU,LIK,Carnage,Rid You of Your Flesh,23,220200,False,0.209,0.989,0,-4.644,1,0.125,1.87e-06,0.348,0.177,0.113,104.536,4,black-metal
4tk1j373NAOpTtjasixnlQ,Toxic Holocaust,Evil Never Dies,Damned to Fire,21,122586,True,0.349,0.994,9,-5.989,1,0.0978,1.84e-06,0.008,0.204,0.141,104.387,4,black-metal
4obj5sXvj0OJsoSsHjEdNs,In Element,Lyra,The Innocence,36,261365,False,0.51,0.949,5,-7.061,0,0.114,0.000515,0.000619,0.387,0.173,102.526,4,death-metal
4NtpLuz8QFPrCofWmeBYy8,Amon Amarth,The Great Heathen Army,Find a Way or Make One,57,270613,False,0.606,0.96,4,-6.227,1,0.044,0.000929,0.000536,0.0413,0.417,115.053,4,death-metal
60rHc4AkLlP4XVSATvBb6K,Halestorm,The Strange Case of...,I Miss the Misery,61,183506,False,0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,4,symphonic-metal
6Boqs3NAzPMxyhztKZOIyi,Anthrax,Halloween Metal Nights,Medusa,1,284040,False,0.334,0.814,11,-14.175,0,0.0447,0.0247,0.000593,0.501,0.676,150.813,4,thrash-metal
22gqvbY26PtNBdBDVZ2uEx,Gruzja,I iść dalej,Jego głos,18,188966,False,0.342,0.998,6,-4.212,0,0.134,1.45e-05,0.00235,0.355,0.0419,134.404,4,black-metal
3D0xB8fSqMyycALgNMpxwM,Moonspell,From Down Below - Live 80 Meters Deep,Without Rule - Live 80 Meters Deep,18,489000,False,0.367,0.879,0,-7.413,1,0.0742,0.000555,0.698,0.963,0.102,139.879,4,black-metal
5IhtaTempjlVlPmSgI0FQS,Nightwish,Imaginaerum,Storytime,58,322280,False,0.465,0.971,5,-3.466,0,0.0749,0.00366,0.00375,0.326,0.483,156.171,4,symphonic-metal
1G5TH4XNjghT6K9qiBiMyA,Wolves In The Throne Room,Celestial Lineage,Permanent Changes in Consciousness,19,114773,False,0.103,0.364,5,-21.217,1,0.0479,0.844,0.923,0.13,0.117,79.371,4,black-metal
2dBTnT6T47pNHeXngkr2Vj,Gojira,From Mars to Sirius,Where Dragons Dwell,46,414106,False,0.201,0.936,2,-2.976,1,0.0769,9.72e-06,0.00759,0.0834,0.125,89.014,4,death-metal
2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4,thrash-metal
1wVUMLb3gQ2GJWHlxecq4Y,Epica,Live At Paradiso,Cry For The Moon - Live At Paradiso,24,478500,False,0.465,0.81,2,-7.454,0,0.0454,0.00913,0.000138,0.974,0.216,89.936,4,symphonic-metal
0CIAROs18qpnm9jewGJ7lS,Avantasia,Ghostlights,Lucifer,46,228465,False,0.268,0.643,4,-8.299,0,0.0445,0.0124,0.0,0.108,0.308,131.15,4,symphonic-metal
7jbf5HTZGIORLBkJqueO5G,Asking Alexandria;Grace Grundy,Like A House On Fire,I Don't Need You,50,222827,False,0.555,0.472,3,-7.275,0,0.0294,0.132,0.0,0.221,0.35,140.105,4,symphonic-metal
1VgvLMN2BS6sX3al2o6p4n,George Jones;Merle Haggard,"Kickin' Out The Footlights... Again: Jones Sings Haggard, Haggard Sings Jones",Don't Get Around Much Anymore,11,180093,False,0.668,0.34,10,-12.151,1,0.0757,0.799,5.03e-06,0.13,0.494,100.582,4,symphonic-metal
51RlUEHxhyPzYZPu7K24A7,Therion,Lepaca Kliffoth,The Beauty in Black,20,192906,False,0.43,0.576,1,-7.745,1,0.0298,0.0117,0.534,0.123,0.377,78.236,4,symphonic-metal
4OMgqSsMbVhPCFnivcNAqh,Black Sabbath,The Dio Years (Bonus Track Version),Heaven and Hell - 2007 Remaster,32,418973,False,0.311,0.694,3,-8.203,0,0.0308,0.0115,0.0379,0.15,0.321,87.807,4,thrash-metal
3rCMkB2nbMzHXaXMX7KHAQ,Samael,Worship Him,Into The Pentagram,21,405800,False,0.311,0.729,4,-7.047,1,0.0346,0.000116,0.222,0.225,0.119,141.326,4,black-metal
3XclwoQxz4p6Dl7VUf90KW,Black Sabbath,Black Sabbath,N.I.B. (2009 - Remaster),30,366173,False,0.463,0.552,4,-9.403,0,0.0605,0.141,9.66e-06,0.129,0.421,105.495,4,thrash-metal
60DXdtL1WH2mSl5mdzMIjf,Devil Master,Ecstasies Of Never Ending Night,Funerary Gyre of Dreams & Madness,20,154680,False,0.345,0.955,6,-6.698,0,0.0961,5.79e-06,0.899,0.0896,0.109,140.352,4,black-metal
16QKHy8t8ahorxJd2Gn2Eu,Nightwish,From Wishes To Eternity (Live),The Pharaoh Sails To Orion - Live,21,399733,False,0.191,0.978,7,-3.395,1,0.0987,0.000112,0.00649,0.964,0.269,155.759,4,symphonic-metal
0XbovShNMapTfU5t1jgmgi,Samael,Ceremony of Opposites,To Our Martyrs,21,157280,False,0.248,0.969,1,-6.384,1,0.0615,0.000158,0.721,0.383,0.447,148.138,4,black-metal
01d8pAucIn2NA37da2uHZK,Gruzja,Vulgator (Priest Simulator Ost),Legion,25,288101,False,0.296,0.908,0,-4.699,1,0.163,0.000496,0.000334,0.599,0.236,175.047,4,black-metal
5uh9wvwU20dUHQXo6eAVhG,Therion,Les Fleurs du mal,En Alabama,22,157440,False,0.497,0.919,8,-2.693,0,0.0297,6.95e-05,0.323,0.0565,0.643,101.984,4,symphonic-metal
6Vr7Y4VhprmpQk4voaHYvs,Havukruunu,Uinuos Syömein Sota,Kuin Öinen Meri,20,356103,False,0.122,0.99,5,-3.51,1,0.167,0.031,0.000465,0.73,0.0361,149.344,4,black-metal
579dIsL1u8C60C4o1BD5Bp,Testament,Groove Metal Roots & Branches,Hail Mary,0,212733,False,0.38,0.935,1,-7.061,1,0.0595,6.45e-06,0.197,0.111,0.529,109.096,4,thrash-metal
0sKAv3DtfTaTSlcS3Eq9rW,Sepultura,The Complete Max Cavalera Collection 1987-1996,From the Past Comes the Storms,22,296866,False,0.295,0.993,4,-5.378,1,0.113,2.26e-05,0.0523,0.091,0.189,108.451,4,thrash-metal
5DU6cgGm1nOa2vBNPvXlHC,Therion,Theli,Interludium,19,107426,False,0.322,0.499,1,-8.847,0,0.042,1.72e-06,0.312,0.285,0.0795,74.996,4,symphonic-metal
3R6WrsYpIuxJw7ZGHT5w85,Asking Alexandria,Alone Again,Alone Again,52,228977,False,0.496,0.969,10,-3.085,1,0.0688,7.49e-05,5.93e-06,0.242,0.199,109.977,4,symphonic-metal
5fOVDPjgTqKFGK4xmnhCeR,Acranius,Mercy Denied,Scorn,21,217519,True,0.336,0.852,0,-7.694,1,0.0762,0.000391,0.513,0.265,0.424,160.035,4,death-metal
6hNCDSgYDBai0E2AUSaz9f,Dead To Fall,Empire of Pines,Empire of Pines,23,158571,False,0.441,0.967,9,-5.926,1,0.152,2.63e-05,0.000374,0.139,0.0628,105.02,4,death-metal
7JJ2YihKiiTove86Gt12LV,Halestorm,Top of the Rock,The Steeple,0,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,symphonic-metal
3y7xqINqRIrgDFkjvN468u,Inquisition,Invoking the Majestic Throne of Satan,Rituals of Human Sacrifice for Lord Baal,18,359413,False,0.19,0.935,0,-4.014,1,0.111,0.00352,0.834,0.211,0.102,75.614,4,black-metal
2K3areNeCsCI55wKupEhBW,Bewitcher,Cursed Be Thy Kingdom,Cursed Be Thy Kingdom,17,176746,False,0.295,0.953,4,-5.58,0,0.0814,2.72e-06,0.000332,0.142,0.645,141.102,4,black-metal
4e4iAJsWibbUk5P7RCL6GQ,Sabbat,Envenom,Satan Bless You,18,188772,False,0.0848,0.991,11,-8.197,0,0.0769,0.00817,0.45,0.219,0.108,178.755,4,thrash-metal
76sOApXMrNk38OcLeOPmHn,Surra,Escorrendo Pelo Ralo,Bom Dia Senhor,34,272346,False,0.343,0.959,4,-3.119,1,0.09,0.00172,0.0,0.0869,0.229,138.377,4,death-metal
2R6UrJ8uWbSIiHWmvRQvN8,Metallica,Garage Inc.,Whiskey In The Jar,75,304693,False,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,4,thrash-metal
3eEUS9f0kxkN4khAPjPoRy,Death,Scream Bloody Gore (Reissue),Denial of Life,20,215069,False,0.136,0.934,2,-6.208,1,0.0954,1.32e-06,0.76,0.232,0.127,99.989,4,death-metal
0hfRN3y0YvVvjuVDuhBtEo,Truchło Strzygi,Gwiezdny Demon,A.C.D.C.,21,194081,True,0.238,0.961,6,-5.279,0,0.0682,3.82e-05,0.0091,0.594,0.348,136.985,4,black-metal
5uSq44B4BVNOG5FklL98lc,Wolves In The Throne Room,Celestial Lineage,Woodland Cathedral,18,326306,False,0.0629,0.404,5,-10.396,1,0.0362,0.21,0.0,0.0873,0.037,67.305,5,black-metal
6FUwPb4mGlUDbx42uspXaZ,Metallica,Reload,Fuel,71,269800,True,0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,4,thrash-metal
5P559Ckl8orM6ebbHVB0Ke,Traitors,Night Terrors,Phantasm,28,180571,True,0.471,0.99,5,-2.596,1,0.156,0.0219,0.1,0.449,0.105,105.055,4,death-metal
3tuSIZFUb07HoDn24EvSoE,Mercyful Fate,The Beginning,Devil Eyes,25,352333,False,0.402,0.758,0,-12.155,1,0.0354,0.0162,0.00701,0.0842,0.726,131.788,4,death-metal
6TYQRlRci6AkVrN9a5C7ne,Black Sabbath,Paranoid,War Pigs (2009 - Remaster),33,475000,False,0.369,0.679,6,-9.729,0,0.0742,0.128,0.0125,0.197,0.508,91.883,4,thrash-metal
3h4XhRcBz3DaD5ND5l9DIV,Death Angel,Humanicide,Immortal Behated,21,368465,False,0.576,0.889,9,-6.259,1,0.0425,0.00125,0.597,0.237,0.217,119.982,4,thrash-metal
51TG9W3y9qyO8BY5RXKgnZ,Megadeth,Countdown To Extinction,Symphony Of Destruction,74,246733,False,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4,thrash-metal
0cIBOfHKEvwyiAcwlRmylP,Hellripper,Complete and Total Fucking Mayhem,Blood on the Cross,18,121000,True,0.304,0.766,10,-6.837,0,0.0369,7.68e-05,0.449,0.229,0.0978,185.847,4,black-metal
5op4dOCfAiYDMgmOATf2Lo,Testament,Metal,Electric Crown,0,330226,False,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,4,thrash-metal
2z71jdeVcC782NgsYZ6N8q,Black Sabbath,Paranoid,Paranoid (2012 - Remaster),28,166693,False,0.415,0.647,4,-12.021,0,0.0696,4.14e-05,0.000847,0.208,0.409,163.047,4,thrash-metal
7JJ2YihKiiTove86Gt12LV,Halestorm,Top of the Rock,The Steeple,0,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,symphonic-metal
5LyRtsQLhcXmy50VXhQXXS,Megadeth,Rust In Peace (Expanded Edition),Holy Wars...The Punishment Due - Remastered,69,392600,False,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,4,thrash-metal
3fKeB6lVdwe6rUT2mnLo08,Infant Annihilator,The Elysian Grandeval Galèriarch,Blasphemian,46,444704,True,0.176,0.953,10,-3.418,0,0.314,0.000407,0.834,0.088,0.0395,80.476,4,thrash-metal
7Chqf4yGnQlLWAWic9b0ET,Within Temptation,The Silent Force,Stand My Ground,54,267986,False,0.271,0.866,5,-4.072,0,0.0578,0.0489,0.000762,0.116,0.127,175.665,4,symphonic-metal
6olS0TmHmsGr0hXtcBsiVM,Megadeth,Youthanasia (Expanded Edition),A Tout Le Monde - Remastered 2004,66,262133,False,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,4,thrash-metal
47XYw9EUxucHfkqdQDyBrD,Exciter,Violence & Force,Pounding Metal,19,275466,False,0.289,0.734,11,-11.385,0,0.0588,2.36e-05,0.00112,0.0598,0.651,174.51,4,black-metal
2jz9uL1m8Ke92TU8qV2PKU,Epica,Live At Paradiso,Façade of Reality - Live At Paradiso,26,529239,False,0.327,0.876,8,-6.83,1,0.0812,0.0177,0.00723,0.765,0.26,177.882,3,symphonic-metal
07T0no1kAzs6PghXEK7VLG,Fallujah,Undying Light,Eyes Like the Sun,19,282400,False,0.38,0.947,2,-4.558,0,0.0858,1.55e-05,0.891,0.333,0.166,77.492,4,black-metal
5sICkBXVmaCQk5aISGR3x1,Metallica,Metallica,Enter Sandman,81,331266,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,thrash-metal
1sXdW94CrEIrYdbfON4Sxt,Nightwish,Dark Passion Play,Amaranth,52,231444,False,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,symphonic-metal
7vQpf3W7HaMeqjgYN1a6mu,Brownout;Brown Sabbath,Brownout Presents Brown Sabbath,Into the Void,19,388877,False,0.34,0.729,6,-5.995,1,0.0401,0.0134,0.833,0.112,0.415,154.28,4,thrash-metal
5faD0zZ9fMa3J5ZN3lIWtp,Entombed,Left Hand Path,Left Hand Path,46,399093,False,0.166,0.927,7,-8.797,1,0.0736,3.94e-06,0.651,0.344,0.219,131.984,4,black-metal
6nUpzmNt1zC6IhLFQ9jYRu,al'Tyr,Vive La France,Vive La France,34,472852,False,0.508,0.98,11,-6.256,0,0.143,0.00375,0.202,0.73,0.0572,103.971,4,black-metal
3pKsUMqpVr4ZJ13Mm91Xig,Testament,The Gathering,Down for Life,60,203680,False,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,4,thrash-metal
0o5ybOU1GM8gnVDrvYc5ze,Manes,Be All End All,A Deathpact Most Imminent,19,308667,False,0.586,0.605,11,-12.281,0,0.0279,0.0199,0.791,0.0874,0.215,110.026,4,black-metal
1VfHfFRW7SEXxrmrRCbpFI,Dead To Fall,Everything I Touch Falls To Pieces,Eternal Gates Of Hell,23,196893,False,0.349,0.842,1,-8.844,0,0.0846,0.00421,0.0314,0.325,0.402,102.268,4,death-metal
1dJojwU52t4AdB3DhbGRcj,The Acacia Strain,Continent,Seaward,25,255800,True,0.27,0.95,11,-5.251,0,0.116,0.00129,0.0267,0.262,0.389,150.117,4,death-metal
0CqCpm4LLQbHUX5ysizWJS,Asking Alexandria,Stand Up And Scream,The Final Episode (Let's Change Channel),61,242080,True,0.213,0.957,3,-2.967,1,0.235,0.00156,0.0,0.394,0.157,196.118,3,symphonic-metal
7gOVxn8jQX8rhBYcKfMtBn,Within Temptation,Black Symphony,The Truth Beneath The Rose,22,442773,False,0.227,0.867,3,-6.857,0,0.063,0.00189,3.52e-06,0.959,0.191,119.487,4,symphonic-metal
5ZOOjqoCaUydmo8bxSdosj,Exodus,Fabulous Disaster,The Toxic Waltz,53,290280,False,0.262,0.988,11,-4.922,0,0.253,0.00655,0.897,0.132,0.227,91.319,4,thrash-metal
1HvBZ5Kk6exD3PoohClhEf,Enslaved,Riitiir,Thoughts Like Hammers,19,570053,False,0.397,0.841,6,-6.205,1,0.044,3.15e-05,0.0826,0.394,0.203,142.022,3,black-metal
7fA3BwrbrioTWbuIPZAoE0,Darkthrone,Ravishing Grimness,The Beast,17,329586,False,0.19,0.992,11,-5.929,1,0.104,1.83e-06,0.815,0.256,0.0731,131.051,4,black-metal
